site,date_GMT,Mean_Hs_m,Max_Hs_m,latitude,longitude,datetime,month,year
AHND,2010-02-05,0.98,1.35,34.471817,-120.1426165,2010-02-05,2,2010
AHND,2010-02-06,1.06,1.24,34.471817,-120.1426165,2010-02-06,2,2010
AHND,2010-02-07,1.01,1.06,34.471817,-120.1426165,2010-02-07,2,2010
AHND,2010-02-08,0.86,1.08,34.471817,-120.1426165,2010-02-08,2,2010
AHND,2010-02-09,0.66,0.78,34.471817,-120.1426165,2010-02-09,2,2010
AHND,2010-02-10,0.64,0.71,34.471817,-120.1426165,2010-02-10,2,2010
AHND,2010-02-11,0.49,0.6,34.471817,-120.1426165,2010-02-11,2,2010
AHND,2010-02-12,0.43,0.56,34.471817,-120.1426165,2010-02-12,2,2010
AHND,2010-02-13,0.77,0.99,34.471817,-120.1426165,2010-02-13,2,2010
AHND,2010-02-14,1.01,1.22,34.471817,-120.1426165,2010-02-14,2,2010
AHND,2010-02-15,0.91,1.01,34.471817,-120.1426165,2010-02-15,2,2010
AHND,2010-02-16,0.79,0.9,34.471817,-120.1426165,2010-02-16,2,2010
AHND,2010-02-17,0.6,0.66,34.471817,-120.1426165,2010-02-17,2,2010
AHND,2010-02-18,0.51,0.57,34.471817,-120.1426165,2010-02-18,2,2010
AHND,2010-02-19,0.45,0.6,34.471817,-120.1426165,2010-02-19,2,2010
AHND,2010-02-20,0.87,1.08,34.471817,-120.1426165,2010-02-20,2,2010
AHND,2010-02-21,0.97,1.24,34.471817,-120.1426165,2010-02-21,2,2010
AHND,2010-02-22,0.67,0.77,34.471817,-120.1426165,2010-02-22,2,2010
AHND,2010-02-23,0.55,0.6,34.471817,-120.1426165,2010-02-23,2,2010
AHND,2010-02-24,0.51,0.64,34.471817,-120.1426165,2010-02-24,2,2010
AHND,2010-02-25,0.69,0.73,34.471817,-120.1426165,2010-02-25,2,2010
AHND,2010-02-26,0.64,0.72,34.471817,-120.1426165,2010-02-26,2,2010
AHND,2010-02-27,0.9,1.25,34.471817,-120.1426165,2010-02-27,2,2010
AHND,2010-02-28,1.41,1.73,34.471817,-120.1426165,2010-02-28,2,2010
AHND,2010-03-01,0.8,1.06,34.471817,-120.1426165,2010-03-01,3,2010
AHND,2010-03-02,0.57,0.63,34.471817,-120.1426165,2010-03-02,3,2010
AHND,2010-03-03,0.75,0.87,34.471817,-120.1426165,2010-03-03,3,2010
AHND,2010-03-04,0.8,0.88,34.471817,-120.1426165,2010-03-04,3,2010
AHND,2010-03-05,0.61,0.85,34.471817,-120.1426165,2010-03-05,3,2010
AHND,2010-03-06,0.49,0.62,34.471817,-120.1426165,2010-03-06,3,2010
AHND,2010-03-07,0.65,0.83,34.471817,-120.1426165,2010-03-07,3,2010
AHND,2010-03-08,0.61,0.68,34.471817,-120.1426165,2010-03-08,3,2010
AHND,2010-03-09,0.61,0.7,34.471817,-120.1426165,2010-03-09,3,2010
AHND,2010-03-10,0.61,0.68,34.471817,-120.1426165,2010-03-10,3,2010
AHND,2010-03-11,0.55,0.59,34.471817,-120.1426165,2010-03-11,3,2010
AHND,2010-03-12,0.49,0.53,34.471817,-120.1426165,2010-03-12,3,2010
AHND,2010-03-13,0.63,0.69,34.471817,-120.1426165,2010-03-13,3,2010
AHND,2010-03-14,0.64,0.73,34.471817,-120.1426165,2010-03-14,3,2010
AHND,2010-03-15,0.5,0.59,34.471817,-120.1426165,2010-03-15,3,2010
AHND,2010-03-16,0.49,0.61,34.471817,-120.1426165,2010-03-16,3,2010
AHND,2010-03-17,0.59,0.65,34.471817,-120.1426165,2010-03-17,3,2010
AHND,2010-03-18,0.7,0.74,34.471817,-120.1426165,2010-03-18,3,2010
AHND,2010-03-19,0.6,0.74,34.471817,-120.1426165,2010-03-19,3,2010
AHND,2010-03-20,0.44,0.55,34.471817,-120.1426165,2010-03-20,3,2010
AHND,2010-03-21,0.41,0.49,34.471817,-120.1426165,2010-03-21,3,2010
AHND,2010-03-22,0.58,0.65,34.471817,-120.1426165,2010-03-22,3,2010
AHND,2010-03-23,0.78,0.94,34.471817,-120.1426165,2010-03-23,3,2010
AHND,2010-03-24,0.75,0.82,34.471817,-120.1426165,2010-03-24,3,2010
AHND,2010-03-25,0.71,0.77,34.471817,-120.1426165,2010-03-25,3,2010
AHND,2010-03-26,0.71,0.75,34.471817,-120.1426165,2010-03-26,3,2010
AHND,2010-03-27,0.63,0.75,34.471817,-120.1426165,2010-03-27,3,2010
AHND,2010-03-28,0.44,0.52,34.471817,-120.1426165,2010-03-28,3,2010
AHND,2010-03-29,0.57,0.81,34.471817,-120.1426165,2010-03-29,3,2010
AHND,2010-03-30,0.76,0.83,34.471817,-120.1426165,2010-03-30,3,2010
AHND,2010-03-31,0.85,0.93,34.471817,-120.1426165,2010-03-31,3,2010
AHND,2010-10-01,0.53,0.57,34.471817,-120.1426165,2010-10-01,10,2010
AHND,2010-10-02,0.52,0.56,34.471817,-120.1426165,2010-10-02,10,2010
AHND,2010-10-03,0.55,0.66,34.471817,-120.1426165,2010-10-03,10,2010
AHND,2010-10-04,0.59,0.64,34.471817,-120.1426165,2010-10-04,10,2010
AHND,2010-10-05,0.54,0.63,34.471817,-120.1426165,2010-10-05,10,2010
AHND,2010-10-06,0.55,0.63,34.471817,-120.1426165,2010-10-06,10,2010
AHND,2010-10-07,0.41,0.49,34.471817,-120.1426165,2010-10-07,10,2010
AHND,2010-10-08,0.31,0.35,34.471817,-120.1426165,2010-10-08,10,2010
AHND,2010-10-09,0.28,0.3,34.471817,-120.1426165,2010-10-09,10,2010
AHND,2010-10-10,0.32,0.41,34.471817,-120.1426165,2010-10-10,10,2010
AHND,2010-10-11,0.43,0.48,34.471817,-120.1426165,2010-10-11,10,2010
AHND,2010-10-12,0.54,0.58,34.471817,-120.1426165,2010-10-12,10,2010
AHND,2010-10-13,0.45,0.51,34.471817,-120.1426165,2010-10-13,10,2010
AHND,2010-10-14,0.45,0.47,34.471817,-120.1426165,2010-10-14,10,2010
AHND,2010-10-15,0.42,0.44,34.471817,-120.1426165,2010-10-15,10,2010
AHND,2010-10-16,0.4,0.43,34.471817,-120.1426165,2010-10-16,10,2010
AHND,2010-10-17,0.42,0.44,34.471817,-120.1426165,2010-10-17,10,2010
AHND,2010-10-18,0.39,0.41,34.471817,-120.1426165,2010-10-18,10,2010
AHND,2010-10-19,0.36,0.41,34.471817,-120.1426165,2010-10-19,10,2010
AHND,2010-10-20,0.42,0.45,34.471817,-120.1426165,2010-10-20,10,2010
AHND,2010-10-21,0.44,0.55,34.471817,-120.1426165,2010-10-21,10,2010
AHND,2010-10-22,0.45,0.54,34.471817,-120.1426165,2010-10-22,10,2010
AHND,2010-10-23,0.51,0.63,34.471817,-120.1426165,2010-10-23,10,2010
AHND,2010-10-24,0.53,0.6,34.471817,-120.1426165,2010-10-24,10,2010
AHND,2010-10-25,0.65,0.74,34.471817,-120.1426165,2010-10-25,10,2010
AHND,2010-10-26,0.67,0.71,34.471817,-120.1426165,2010-10-26,10,2010
AHND,2010-10-27,0.53,0.66,34.471817,-120.1426165,2010-10-27,10,2010
AHND,2010-10-28,0.46,0.57,34.471817,-120.1426165,2010-10-28,10,2010
AHND,2010-10-29,0.39,0.64,34.471817,-120.1426165,2010-10-29,10,2010
AHND,2010-10-30,0.59,0.65,34.471817,-120.1426165,2010-10-30,10,2010
AHND,2010-10-31,0.47,0.57,34.471817,-120.1426165,2010-10-31,10,2010
AHND,2010-11-01,0.36,0.44,34.471817,-120.1426165,2010-11-01,11,2010
AHND,2010-11-02,0.42,0.66,34.471817,-120.1426165,2010-11-02,11,2010
AHND,2010-11-03,0.64,0.67,34.471817,-120.1426165,2010-11-03,11,2010
AHND,2010-11-04,0.52,0.65,34.471817,-120.1426165,2010-11-04,11,2010
AHND,2010-11-05,0.39,0.42,34.471817,-120.1426165,2010-11-05,11,2010
AHND,2010-11-06,0.47,0.57,34.471817,-120.1426165,2010-11-06,11,2010
AHND,2010-11-07,0.54,0.58,34.471817,-120.1426165,2010-11-07,11,2010
AHND,2010-11-08,0.54,0.62,34.471817,-120.1426165,2010-11-08,11,2010
AHND,2010-11-09,0.53,0.62,34.471817,-120.1426165,2010-11-09,11,2010
AHND,2010-11-10,0.56,0.64,34.471817,-120.1426165,2010-11-10,11,2010
AHND,2010-11-11,0.54,0.6,34.471817,-120.1426165,2010-11-11,11,2010
AHND,2010-11-12,0.46,0.56,34.471817,-120.1426165,2010-11-12,11,2010
AHND,2010-11-13,0.38,0.41,34.471817,-120.1426165,2010-11-13,11,2010
AHND,2010-11-14,0.48,0.52,34.471817,-120.1426165,2010-11-14,11,2010
AHND,2010-11-15,0.43,0.48,34.471817,-120.1426165,2010-11-15,11,2010
AHND,2010-11-16,0.42,0.44,34.471817,-120.1426165,2010-11-16,11,2010
AHND,2010-11-17,0.43,0.45,34.471817,-120.1426165,2010-11-17,11,2010
AHND,2010-11-18,0.41,0.45,34.471817,-120.1426165,2010-11-18,11,2010
AHND,2010-11-19,0.37,0.4,34.471817,-120.1426165,2010-11-19,11,2010
AHND,2010-11-20,0.48,0.6,34.471817,-120.1426165,2010-11-20,11,2010
AHND,2010-11-21,0.67,0.88,34.471817,-120.1426165,2010-11-21,11,2010
AHND,2010-11-22,0.62,0.71,34.471817,-120.1426165,2010-11-22,11,2010
AHND,2010-11-23,0.43,0.54,34.471817,-120.1426165,2010-11-23,11,2010
AHND,2010-11-24,0.53,0.62,34.471817,-120.1426165,2010-11-24,11,2010
AHND,2010-11-25,0.37,0.43,34.471817,-120.1426165,2010-11-25,11,2010
AHND,2010-11-26,0.28,0.41,34.471817,-120.1426165,2010-11-26,11,2010
AHND,2010-11-27,0.41,0.6,34.471817,-120.1426165,2010-11-27,11,2010
AHND,2010-11-28,0.6,0.65,34.471817,-120.1426165,2010-11-28,11,2010
AHND,2010-11-29,0.49,0.68,34.471817,-120.1426165,2010-11-29,11,2010
AHND,2010-11-30,0.32,0.36,34.471817,-120.1426165,2010-11-30,11,2010
AHND,2010-12-01,0.25,0.3,34.471817,-120.1426165,2010-12-01,12,2010
AHND,2010-12-02,0.33,0.38,34.471817,-120.1426165,2010-12-02,12,2010
AHND,2010-12-03,0.37,0.41,34.471817,-120.1426165,2010-12-03,12,2010
AHND,2010-12-04,0.4,0.58,34.471817,-120.1426165,2010-12-04,12,2010
AHND,2010-12-05,0.55,0.68,34.471817,-120.1426165,2010-12-05,12,2010
AHND,2010-12-06,0.79,1.09,34.471817,-120.1426165,2010-12-06,12,2010
AHND,2010-12-07,0.75,1.06,34.471817,-120.1426165,2010-12-07,12,2010
AHND,2010-12-08,0.58,0.76,34.471817,-120.1426165,2010-12-08,12,2010
AHND,2010-12-09,0.77,0.86,34.471817,-120.1426165,2010-12-09,12,2010
AHND,2010-12-10,0.75,0.86,34.471817,-120.1426165,2010-12-10,12,2010
AHND,2010-12-11,0.56,0.68,34.471817,-120.1426165,2010-12-11,12,2010
AHND,2010-12-12,0.38,0.49,34.471817,-120.1426165,2010-12-12,12,2010
AHND,2010-12-13,0.37,0.47,34.471817,-120.1426165,2010-12-13,12,2010
AHND,2010-12-14,0.49,0.53,34.471817,-120.1426165,2010-12-14,12,2010
AHND,2010-12-15,0.43,0.45,34.471817,-120.1426165,2010-12-15,12,2010
AHND,2010-12-16,0.48,0.51,34.471817,-120.1426165,2010-12-16,12,2010
AHND,2010-12-17,0.67,0.95,34.471817,-120.1426165,2010-12-17,12,2010
AHND,2010-12-18,0.73,0.88,34.471817,-120.1426165,2010-12-18,12,2010
AHND,2010-12-19,0.89,1.13,34.471817,-120.1426165,2010-12-19,12,2010
AHND,2010-12-20,0.79,0.97,34.471817,-120.1426165,2010-12-20,12,2010
AHND,2010-12-21,0.66,0.76,34.471817,-120.1426165,2010-12-21,12,2010
AHND,2010-12-22,0.77,0.88,34.471817,-120.1426165,2010-12-22,12,2010
AHND,2010-12-23,0.68,0.77,34.471817,-120.1426165,2010-12-23,12,2010
AHND,2010-12-24,0.41,0.54,34.471817,-120.1426165,2010-12-24,12,2010
AHND,2010-12-25,0.59,1.17,34.471817,-120.1426165,2010-12-25,12,2010
AHND,2010-12-26,1.03,1.17,34.471817,-120.1426165,2010-12-26,12,2010
AHND,2010-12-27,0.66,0.83,34.471817,-120.1426165,2010-12-27,12,2010
AHND,2010-12-28,0.49,0.57,34.471817,-120.1426165,2010-12-28,12,2010
AHND,2010-12-29,0.55,0.79,34.471817,-120.1426165,2010-12-29,12,2010
AHND,2010-12-30,0.7,0.79,34.471817,-120.1426165,2010-12-30,12,2010
AHND,2010-12-31,0.48,0.58,34.471817,-120.1426165,2010-12-31,12,2010
AHND,2011-01-01,0.48,0.62,34.471817,-120.1426165,2011-01-01,1,2011
AHND,2011-01-02,0.84,1.07,34.471817,-120.1426165,2011-01-02,1,2011
AHND,2011-01-03,0.9,1.06,34.471817,-120.1426165,2011-01-03,1,2011
AHND,2011-01-04,0.65,0.71,34.471817,-120.1426165,2011-01-04,1,2011
AHND,2011-01-05,0.52,0.54,34.471817,-120.1426165,2011-01-05,1,2011
AHND,2011-01-06,0.48,0.51,34.471817,-120.1426165,2011-01-06,1,2011
AHND,2011-01-07,0.52,0.57,34.471817,-120.1426165,2011-01-07,1,2011
AHND,2011-01-08,0.56,0.6,34.471817,-120.1426165,2011-01-08,1,2011
AHND,2011-01-09,0.48,0.53,34.471817,-120.1426165,2011-01-09,1,2011
AHND,2011-01-10,0.45,0.54,34.471817,-120.1426165,2011-01-10,1,2011
AHND,2011-01-11,0.34,0.38,34.471817,-120.1426165,2011-01-11,1,2011
AHND,2011-01-12,0.26,0.3,34.471817,-120.1426165,2011-01-12,1,2011
AHND,2011-01-13,0.37,0.41,34.471817,-120.1426165,2011-01-13,1,2011
AHND,2011-01-14,0.38,0.44,34.471817,-120.1426165,2011-01-14,1,2011
AHND,2011-01-15,0.41,0.47,34.471817,-120.1426165,2011-01-15,1,2011
AHND,2011-01-16,0.46,0.57,34.471817,-120.1426165,2011-01-16,1,2011
AHND,2011-01-17,0.5,0.57,34.471817,-120.1426165,2011-01-17,1,2011
AHND,2011-01-18,0.59,0.78,34.471817,-120.1426165,2011-01-18,1,2011
AHND,2011-01-19,0.74,0.84,34.471817,-120.1426165,2011-01-19,1,2011
AHND,2011-01-20,0.6,0.79,34.471817,-120.1426165,2011-01-20,1,2011
AHND,2011-01-21,0.46,0.57,34.471817,-120.1426165,2011-01-21,1,2011
AHND,2011-01-22,0.49,0.53,34.471817,-120.1426165,2011-01-22,1,2011
AHND,2011-01-23,0.63,0.79,34.471817,-120.1426165,2011-01-23,1,2011
AHND,2011-01-24,0.55,0.7,34.471817,-120.1426165,2011-01-24,1,2011
AHND,2011-01-25,0.49,0.53,34.471817,-120.1426165,2011-01-25,1,2011
AHND,2011-01-26,0.42,0.47,34.471817,-120.1426165,2011-01-26,1,2011
AHND,2011-01-27,0.49,0.52,34.471817,-120.1426165,2011-01-27,1,2011
AHND,2011-01-28,0.52,0.57,34.471817,-120.1426165,2011-01-28,1,2011
AHND,2011-01-29,0.52,0.58,34.471817,-120.1426165,2011-01-29,1,2011
AHND,2011-01-30,0.57,0.67,34.471817,-120.1426165,2011-01-30,1,2011
AHND,2011-01-31,0.76,0.85,34.471817,-120.1426165,2011-01-31,1,2011
AHND,2011-02-01,0.59,0.7,34.471817,-120.1426165,2011-02-01,2,2011
AHND,2011-02-02,0.6,0.86,34.471817,-120.1426165,2011-02-02,2,2011
AHND,2011-02-03,0.47,0.69,34.471817,-120.1426165,2011-02-03,2,2011
AHND,2011-02-04,0.62,0.72,34.471817,-120.1426165,2011-02-04,2,2011
AHND,2011-02-05,0.57,0.7,34.471817,-120.1426165,2011-02-05,2,2011
AHND,2011-02-06,0.46,0.52,34.471817,-120.1426165,2011-02-06,2,2011
AHND,2011-02-07,0.4,0.46,34.471817,-120.1426165,2011-02-07,2,2011
AHND,2011-02-08,0.47,0.54,34.471817,-120.1426165,2011-02-08,2,2011
AHND,2011-02-09,0.48,0.52,34.471817,-120.1426165,2011-02-09,2,2011
AHND,2011-02-10,0.42,0.46,34.471817,-120.1426165,2011-02-10,2,2011
AHND,2011-02-11,0.45,0.51,34.471817,-120.1426165,2011-02-11,2,2011
AHND,2011-02-12,0.41,0.45,34.471817,-120.1426165,2011-02-12,2,2011
AHND,2011-02-13,0.33,0.39,34.471817,-120.1426165,2011-02-13,2,2011
AHND,2011-02-14,0.4,0.43,34.471817,-120.1426165,2011-02-14,2,2011
AHND,2011-02-15,0.55,0.65,34.471817,-120.1426165,2011-02-15,2,2011
AHND,2011-02-16,0.64,0.82,34.471817,-120.1426165,2011-02-16,2,2011
AHND,2011-02-17,0.81,0.86,34.471817,-120.1426165,2011-02-17,2,2011
AHND,2011-02-18,1.12,1.69,34.471817,-120.1426165,2011-02-18,2,2011
AHND,2011-02-19,1.18,1.75,34.471817,-120.1426165,2011-02-19,2,2011
AHND,2011-02-20,0.78,0.84,34.471817,-120.1426165,2011-02-20,2,2011
AHND,2011-02-21,0.52,0.73,34.471817,-120.1426165,2011-02-21,2,2011
AHND,2011-02-22,0.34,0.43,34.471817,-120.1426165,2011-02-22,2,2011
AHND,2011-02-23,0.45,0.55,34.471817,-120.1426165,2011-02-23,2,2011
AHND,2011-02-24,0.46,0.54,34.471817,-120.1426165,2011-02-24,2,2011
AHND,2011-02-25,0.47,0.77,34.471817,-120.1426165,2011-02-25,2,2011
AHND,2011-02-26,0.77,0.9,34.471817,-120.1426165,2011-02-26,2,2011
AHND,2011-02-27,0.54,0.68,34.471817,-120.1426165,2011-02-27,2,2011
AHND,2011-02-28,0.39,0.45,34.471817,-120.1426165,2011-02-28,2,2011
AHND,2011-03-01,0.39,0.44,34.471817,-120.1426165,2011-03-01,3,2011
AHND,2011-03-02,0.51,0.75,34.471817,-120.1426165,2011-03-02,3,2011
AHND,2011-03-03,0.78,0.85,34.471817,-120.1426165,2011-03-03,3,2011
AHND,2011-03-04,0.63,0.82,34.471817,-120.1426165,2011-03-04,3,2011
AHND,2011-03-05,0.41,0.45,34.471817,-120.1426165,2011-03-05,3,2011
AHND,2011-03-06,0.47,0.6,34.471817,-120.1426165,2011-03-06,3,2011
AHND,2011-03-07,0.74,0.92,34.471817,-120.1426165,2011-03-07,3,2011
AHND,2011-03-08,0.56,0.77,34.471817,-120.1426165,2011-03-08,3,2011
AHND,2011-03-09,0.34,0.42,34.471817,-120.1426165,2011-03-09,3,2011
AHND,2011-03-10,0.39,0.56,34.471817,-120.1426165,2011-03-10,3,2011
AHND,2011-03-11,0.61,0.76,34.471817,-120.1426165,2011-03-11,3,2011
AHND,2011-03-12,0.73,0.78,34.471817,-120.1426165,2011-03-12,3,2011
AHND,2011-03-13,0.66,0.74,34.471817,-120.1426165,2011-03-13,3,2011
AHND,2011-03-14,0.64,0.74,34.471817,-120.1426165,2011-03-14,3,2011
AHND,2011-03-15,0.93,1.02,34.471817,-120.1426165,2011-03-15,3,2011
AHND,2011-03-16,0.81,0.96,34.471817,-120.1426165,2011-03-16,3,2011
AHND,2011-03-17,0.85,0.91,34.471817,-120.1426165,2011-03-17,3,2011
AHND,2011-03-18,0.74,0.9,34.471817,-120.1426165,2011-03-18,3,2011
AHND,2011-03-19,0.77,0.92,34.471817,-120.1426165,2011-03-19,3,2011
AHND,2011-03-20,1.48,1.91,34.471817,-120.1426165,2011-03-20,3,2011
AHND,2011-03-21,1.16,1.5,34.471817,-120.1426165,2011-03-21,3,2011
AHND,2011-03-22,0.9,1.05,34.471817,-120.1426165,2011-03-22,3,2011
AHND,2011-03-23,0.8,1.1,34.471817,-120.1426165,2011-03-23,3,2011
AHND,2011-03-24,0.93,1.08,34.471817,-120.1426165,2011-03-24,3,2011
AHND,2011-03-25,0.94,1.08,34.471817,-120.1426165,2011-03-25,3,2011
AHND,2011-03-26,0.82,1.08,34.471817,-120.1426165,2011-03-26,3,2011
AHND,2011-03-27,0.62,0.67,34.471817,-120.1426165,2011-03-27,3,2011
AHND,2011-03-28,0.59,0.7,34.471817,-120.1426165,2011-03-28,3,2011
AHND,2011-03-29,0.55,0.59,34.471817,-120.1426165,2011-03-29,3,2011
AHND,2011-03-30,0.5,0.55,34.471817,-120.1426165,2011-03-30,3,2011
AHND,2011-03-31,0.48,0.54,34.471817,-120.1426165,2011-03-31,3,2011
AHND,2011-10-01,0.42,0.47,34.471817,-120.1426165,2011-10-01,10,2011
AHND,2011-10-02,0.44,0.52,34.471817,-120.1426165,2011-10-02,10,2011
AHND,2011-10-03,0.43,0.48,34.471817,-120.1426165,2011-10-03,10,2011
AHND,2011-10-04,0.46,0.7,34.471817,-120.1426165,2011-10-04,10,2011
AHND,2011-10-05,0.68,0.87,34.471817,-120.1426165,2011-10-05,10,2011
AHND,2011-10-06,0.78,0.9,34.471817,-120.1426165,2011-10-06,10,2011
AHND,2011-10-07,0.73,0.84,34.471817,-120.1426165,2011-10-07,10,2011
AHND,2011-10-08,0.55,0.67,34.471817,-120.1426165,2011-10-08,10,2011
AHND,2011-10-09,0.45,0.48,34.471817,-120.1426165,2011-10-09,10,2011
AHND,2011-10-10,0.42,0.46,34.471817,-120.1426165,2011-10-10,10,2011
AHND,2011-10-11,0.46,0.53,34.471817,-120.1426165,2011-10-11,10,2011
AHND,2011-10-12,0.47,0.5,34.471817,-120.1426165,2011-10-12,10,2011
AHND,2011-10-13,0.56,0.58,34.471817,-120.1426165,2011-10-13,10,2011
AHND,2011-10-14,0.47,0.55,34.471817,-120.1426165,2011-10-14,10,2011
AHND,2011-10-15,0.48,0.5,34.471817,-120.1426165,2011-10-15,10,2011
AHND,2011-10-16,0.48,0.53,34.471817,-120.1426165,2011-10-16,10,2011
AHND,2011-10-17,0.45,0.55,34.471817,-120.1426165,2011-10-17,10,2011
AHND,2011-10-18,0.4,0.43,34.471817,-120.1426165,2011-10-18,10,2011
AHND,2011-10-19,0.4,0.45,34.471817,-120.1426165,2011-10-19,10,2011
AHND,2011-10-20,0.38,0.45,34.471817,-120.1426165,2011-10-20,10,2011
AHND,2011-10-21,0.38,0.4,34.471817,-120.1426165,2011-10-21,10,2011
AHND,2011-10-22,0.35,0.39,34.471817,-120.1426165,2011-10-22,10,2011
AHND,2011-10-23,0.31,0.35,34.471817,-120.1426165,2011-10-23,10,2011
AHND,2011-10-24,0.29,0.31,34.471817,-120.1426165,2011-10-24,10,2011
AHND,2011-10-25,0.34,0.41,34.471817,-120.1426165,2011-10-25,10,2011
AHND,2011-10-26,0.45,0.48,34.471817,-120.1426165,2011-10-26,10,2011
AHND,2011-10-27,0.42,0.48,34.471817,-120.1426165,2011-10-27,10,2011
AHND,2011-10-28,0.35,0.4,34.471817,-120.1426165,2011-10-28,10,2011
AHND,2011-10-29,0.33,0.37,34.471817,-120.1426165,2011-10-29,10,2011
AHND,2011-10-30,0.3,0.31,34.471817,-120.1426165,2011-10-30,10,2011
AHND,2011-10-31,0.34,0.37,34.471817,-120.1426165,2011-10-31,10,2011
AHND,2011-11-01,0.38,0.41,34.471817,-120.1426165,2011-11-01,11,2011
AHND,2011-11-02,0.47,0.58,34.471817,-120.1426165,2011-11-02,11,2011
AHND,2011-11-03,0.44,0.58,34.471817,-120.1426165,2011-11-03,11,2011
AHND,2011-11-04,0.43,0.54,34.471817,-120.1426165,2011-11-04,11,2011
AHND,2011-11-05,0.7,0.75,34.471817,-120.1426165,2011-11-05,11,2011
AHND,2011-11-06,0.59,0.66,34.471817,-120.1426165,2011-11-06,11,2011
AHND,2011-11-07,0.56,0.61,34.471817,-120.1426165,2011-11-07,11,2011
AHND,2011-11-08,0.48,0.53,34.471817,-120.1426165,2011-11-08,11,2011
AHND,2011-11-09,0.32,0.38,34.471817,-120.1426165,2011-11-09,11,2011
AHND,2011-11-10,0.3,0.4,34.471817,-120.1426165,2011-11-10,11,2011
AHND,2011-11-11,0.59,0.87,34.471817,-120.1426165,2011-11-11,11,2011
AHND,2011-11-12,0.9,0.97,34.471817,-120.1426165,2011-11-12,11,2011
AHND,2011-11-13,0.57,0.83,34.471817,-120.1426165,2011-11-13,11,2011
AHND,2011-11-14,0.48,0.57,34.471817,-120.1426165,2011-11-14,11,2011
AHND,2011-11-15,0.43,0.5,34.471817,-120.1426165,2011-11-15,11,2011
AHND,2011-11-16,0.4,0.45,34.471817,-120.1426165,2011-11-16,11,2011
AHND,2011-11-17,0.34,0.4,34.471817,-120.1426165,2011-11-17,11,2011
AHND,2011-11-18,0.35,0.37,34.471817,-120.1426165,2011-11-18,11,2011
AHND,2011-11-19,0.48,0.53,34.471817,-120.1426165,2011-11-19,11,2011
AHND,2011-11-20,0.6,0.8,34.471817,-120.1426165,2011-11-20,11,2011
AHND,2011-11-21,0.65,0.71,34.471817,-120.1426165,2011-11-21,11,2011
AHND,2011-11-22,0.43,0.55,34.471817,-120.1426165,2011-11-22,11,2011
AHND,2011-11-23,0.33,0.37,34.471817,-120.1426165,2011-11-23,11,2011
AHND,2011-11-24,0.64,0.8,34.471817,-120.1426165,2011-11-24,11,2011
AHND,2011-11-25,0.73,0.85,34.471817,-120.1426165,2011-11-25,11,2011
AHND,2011-11-26,0.55,0.66,34.471817,-120.1426165,2011-11-26,11,2011
AHND,2011-11-27,0.41,0.51,34.471817,-120.1426165,2011-11-27,11,2011
AHND,2011-11-28,0.32,0.4,34.471817,-120.1426165,2011-11-28,11,2011
AHND,2011-11-29,0.46,0.52,34.471817,-120.1426165,2011-11-29,11,2011
AHND,2011-11-30,0.5,0.55,34.471817,-120.1426165,2011-11-30,11,2011
AHND,2011-12-01,0.53,0.56,34.471817,-120.1426165,2011-12-01,12,2011
AHND,2011-12-02,0.45,0.52,34.471817,-120.1426165,2011-12-02,12,2011
AHND,2011-12-03,0.47,0.8,34.471817,-120.1426165,2011-12-03,12,2011
AHND,2011-12-04,0.49,0.77,34.471817,-120.1426165,2011-12-04,12,2011
AHND,2011-12-05,0.49,0.8,34.471817,-120.1426165,2011-12-05,12,2011
AHND,2011-12-06,0.48,0.84,34.471817,-120.1426165,2011-12-06,12,2011
AHND,2011-12-07,0.27,0.34,34.471817,-120.1426165,2011-12-07,12,2011
AHND,2011-12-08,0.26,0.3,34.471817,-120.1426165,2011-12-08,12,2011
AHND,2011-12-09,0.31,0.4,34.471817,-120.1426165,2011-12-09,12,2011
AHND,2011-12-10,0.43,0.53,34.471817,-120.1426165,2011-12-10,12,2011
AHND,2011-12-11,0.53,0.56,34.471817,-120.1426165,2011-12-11,12,2011
AHND,2011-12-12,0.5,0.58,34.471817,-120.1426165,2011-12-12,12,2011
AHND,2011-12-13,0.57,0.62,34.471817,-120.1426165,2011-12-13,12,2011
AHND,2011-12-14,0.4,0.56,34.471817,-120.1426165,2011-12-14,12,2011
AHND,2011-12-15,0.4,0.46,34.471817,-120.1426165,2011-12-15,12,2011
AHND,2011-12-16,0.45,0.49,34.471817,-120.1426165,2011-12-16,12,2011
AHND,2011-12-17,0.36,0.43,34.471817,-120.1426165,2011-12-17,12,2011
AHND,2011-12-18,0.41,0.59,34.471817,-120.1426165,2011-12-18,12,2011
AHND,2011-12-19,0.52,0.55,34.471817,-120.1426165,2011-12-19,12,2011
AHND,2011-12-20,0.49,0.51,34.471817,-120.1426165,2011-12-20,12,2011
AHND,2011-12-21,0.52,0.53,34.471817,-120.1426165,2011-12-21,12,2011
AHND,2011-12-22,0.52,0.66,34.471817,-120.1426165,2011-12-22,12,2011
AHND,2011-12-23,0.46,0.68,34.471817,-120.1426165,2011-12-23,12,2011
AHND,2011-12-24,0.45,0.54,34.471817,-120.1426165,2011-12-24,12,2011
AHND,2011-12-25,0.5,0.56,34.471817,-120.1426165,2011-12-25,12,2011
AHND,2011-12-26,0.45,0.55,34.471817,-120.1426165,2011-12-26,12,2011
